group,log_text,Data Issue,Coding Issue,Configure Issue,Design Flaw,Enviorment Issue,Boundary Condition Missed,Logic Error,Network,Security
11,"java.lang.IllegalArgumentException: Illegal string value 'JobReq_enroute_form_filter'.  Legal values are 'None', 'UserPreferences', 'Profile', 'hr_form_filter', 'inbox_form_filter', 'enroute_form_filter', 'complete_form_filter', 'all_form_filter', 'complete_form_filter', 'talent_search', 'user_query', 'user_directory', 'filter_options', 'tgm_filter', 'emp_list_disp_options_filter', 'comp_list_disp_options_filter', 'filter_options_div_filter', 'filter_options_loc_filter', 'filter_options_dept_filter', 'filter_options_grp_filter', 'form_list_disp_options_filter', 'dash_portlet_disp', 'obj_list_disp_options_filter', 'find_user_disp_opt', 'analytics_comp_disp_opt', 'filter_options_depth_filter', 'collapsible_route_map', 'emp_scorecard_filter_options', 'analytics_emp_compare_disp_opt', 'filter_options_custom_filter', 'behav_list_disp_options_filter', 'comp_filter_options_paygrade_filter', 'comp_filter_options_joblevel_filter', 'comp_filter_options_dept_filter', 'comp_filter_options_div_filter', 'comp_filter_options_loc_filter', 'comp_filter_options_depth_filter', 'goal_tree_disp_options_filter', 'dashboard_options', 'local_questions', 'comp_plan_preferences', 'comp_executive_plan_preferences', 'local_scales', 'job_req_report_prefs', 'recruiting_prefs', 'sf_coach_prefs', 'drag_drop_panel_group_prefs', 'form_status_filter_options', 'matrix_grid_selected_users_prefs', 'matrix_grid_filter_options', 'manage_user_display_options', 'hiring_source_filter_options', 'pos_org_chart_disp_opt', 'comp_filter_options_custom_filter', 'matrix_report_filter_options', 'matrix_report_filter_options_div_filter', 'matrix_report_filter_options_loc_filter', 'matrix_report_filter_options_dept_filter', 'matrix_report_filter_options_custom_filter', 'helptraining_goal_portlet_configuration_prefs', 'helptraining_performance_portlet_configuration_prefs', 'helptraining_compensation_portlet_configuration_prefs', 'helptraining_development_portlet_configuration_prefs', 'helptraining_succession_portlet_configuration_prefs', 'helptraining_recruiting_portlet_configuration_prefs', 'helptraining_companyinfo_portlet_configuration_prefs', 'helptraining_report_portlet_configuration_prefs', 'helptraining_empfiles_portlet_configuration_prefs', 'helptraining_home_portlet_configuration_prefs', 'helptraining_processes_portlet_configuration_prefs', 'filter_options_custom_filter_custom01', 'filter_options_custom_filter_custom02', 'filter_options_custom_filter_custom03', 'filter_options_custom_filter_custom04', 'filter_options_custom_filter_custom05', 'filter_options_custom_filter_custom06', 'filter_options_custom_filter_custom07', 'filter_options_custom_filter_custom08', 'filter_options_custom_filter_custom09', 'filter_options_custom_filter_custom10', 'filter_options_custom_filter_custom11', 'filter_options_custom_filter_custom12', 'filter_options_custom_filter_custom13', 'filter_options_custom_filter_custom14', 'filter_options_custom_filter_custom15', 'obj_plansummary_disp_options_filter', 'transcript_list_search_filter', 'bizx_execution_map_pref', 'bizx_status_report_pref', 'matrix_report_filter_options_select_all_filter', 'bizx_meeting_agenda_pref', 'calibration_display_options', 'pmreview_mass_inbox_form_filter', 'pmsuccession_mass_inbox_form_filter', 'pmcompensation_mass_inbox_form_filter', 'pmprocess_mass_inbox_form_filter', 'CANDIDATE_SEARCH_DISPLAY_OPTIONS_PREF', 'development_objectives_scorecard_disp_options_filter', 'panel_portlets_pref', 'favorites', 'last_admin', 'doc_archive_display_opts_filter', 'masscreate_user_list_disp_options_filter', 'succession_orgchart_hidden_position', 'succession_orgchart_hidden_role', 'succession_orgchart_hidden_roleperson', 'succession_orgchart_hidden_position', 'succession_orgchart_hidden_role', 'succession_orgchart_hidden_roleperson', 'Offer_Detail_Summary_Category_Preferences', 'succession_orgchart_collapsed_position', 'succession_orgchart_collapsed_role', 'succession_orgchart_collapsed_roleperson', 'varpay_preferences', 'CANDIDATE_SUMMARY_DISPLAY_OPTIONS_PREF', 'ADMIN_WELCOME_PAGE_PREFS', 'LAST_SELECTED_SUBTAB_PREFS', 'Review_enroute_form_filter', 'Compensation_enroute_form_filter', 'Succession_enroute_form_filter', 'Process_enroute_form_filter', 'Review_allform_form_filter', 'Compensation_allform_form_filter', 'Succession_allform_form_filter', 'Process_allform_form_filter', 'Review_complete_form_filter', 'Compensation_complete_form_filter', 'Succession_complete_form_filter', 'Process_complete_form_filter', 'Review_hr_form_filter', 'Compensation_hr_form_filter', 'Succession_hr_form_filter', 'Process_hr_form_filter', 'LAST_SESSION_ID_PREFS', 'USERS_PLACEMENT_PREFS', 'LAST_SELECTED_USER_PREFS', 'HISTORY_TREND_IMG_PREFS', 'calibration_display_options_find_user', 'talent_search_no_save', 'perfProfile_enroute_form_filter', 'CANDIDATE_MERGE_PREF', 'perfProfile_complete_form_filter', 'FDA_FLAG_PREF', 'YOUCALC_DASHBOARD_PREF', 'pm2_pref', 'MobileDeviceActivation', 'ect_hire_people_list', 'show_me', 'home_page', 'show_inactive_ecpositions', 'nominee_history_effective_date', 'ect_manage_workflow_request', 'LAST_SELECTED_POS_PREFS_BASIC_ORG_CHART_POS', 'CANDIDATE_CONCEPT_SEARCH_DISPLAY_OPTIONS_ORDINAL', 'accessibility', 'TR_MATRIX_REPORT', 'ect_portlet_state', 'CALIBRATION_SESSION_LIST_OPTIONS', 'relationship_type', 'User_Pref_Succession_Pos_Tile', 'onboarding_tour', 'talent_search_v2', 'talent_search_v2_no_save', 'org_chart_print_file', 'regional_setting', 'pm360_exective_review_filter', 'comp_filter_options_custom_filter_all', 'comp_filter_options_paygrade_filter_all', 'comp_filter_options_joblevel_filter_all', 'comp_filter_options_dept_filter_all', 'comp_filter_options_div_filter_all', 'comp_filter_options_loc_filter_all', 'action_search_intro', 'recents', 'soc_recent_searched', 'CALIBRATION_TEMPLATE_LIST_OPTIONS', 'home_page_v3', 'CALIBRATION_TEMPLATE_LIST_OPTIONS', 'PRESENTATIONS_USER_PREFS', 'CDP_MENTORING_PREFS', 'CWS_FILTER', 'home_page_v3_report_tile', 'ADHOC_LISTVIEWS_PREF', 'cws_suggested_roles_filters_category', 'comp_display_options_preferences', 'comp_executive_display_options_preferences', 'YOUCALC_UI_PREFERENCES', 'ONBOARDING2_DATACOLLECTION_FIRST_VISIT', 'comp_filter_options_routestep_filter', 'comp_filter_options_routestep_filter_all', 'succession_talent_pool', 'talent_search_v2_default', 'comp_group_collapse_options_preferences', 'comp_executive_group_collapse_options_preferences', 'comp_template_filter_options_custom_filter', 'ONBOARDING2_WELCOME_MSG_DISPLAYED', 'cookie', 'admin_homepage_tiles_layout', 'REPORTCENTER_DISABLE_NOTIFICATION_PREFS', 'ENABLE_THIRD_PARTY_COOKIES_DISABLE_NOTIFICATION_PREFS', 'ENABLE_CANDIDATE_ACTIVITY_EMAIL_NOTIFICATION_PREFS', 'REPORTCENTER_CLASSIC_VIEW_ENABLED_PREFS', 'SUCCESSION_TALENT_POOL_DISP_OPTIONS_PREFS', 'SUCCESSION_TALENT_POOL_FILTER_OPTIONS_PREFS', 'CALIBRATION_ER_SUBJECT_LIST_COLUMN_PREFS'. problem in AcmeServlet",1,1,0,0,0,1,1,0,0
12,"java.lang.IllegalArgumentException: Accruable Period must lie within Period of Start Date and End Date  Error happen when invoke rule function: averageJobInfoValue, root cause: Accruable Period must lie within Period of Start Date and End Date",1,0,0,0,0,0,0,0,0
13,java.lang.IllegalArgumentException: Email [Mohan.Kumar@Bestrun.com] is not in allowed email domains. Unable to send email,0,1,0,0,1,0,0,0,0
14,java.lang.IllegalArgumentException: argument type mismatch  argument type mismatch,0,1,0,0,0,1,1,0,0
15,java.lang.IllegalArgumentException  null,0,1,1,0,0,1,1,0,0
16,java.lang.IllegalStateException: getAttributeNames: Session already invalidated error occurs in SeamContextFilter,0,1,0,1,0,0,0,0,0
17,java.lang.IllegalStateException: getAttribute: Session already invalidated  threw exception,0,1,0,1,0,0,0,0,0
18,"Caused by: com.plateau.common.core.api.ValidationException: ERROR: <NoSuchFieldError> error.configuration.NoSuchField [enableConnectorStagingTableCleanUp, enableConnectorStagingTableCleanUp]  Unable to register module session JSESSIONID=515937E43A99C594B2ABDFD708****** to zone session aea498ee-389b-457c-add1-eef301******",0,0,1,1,1,0,0,0,0
19,java.lang.IllegalStateException: Could not find deep link by name [] error occurs in SeamContextFilter,0,1,0,1,0,0,0,0,0
20,java.lang.IllegalStateException: Cannot forward after response has been committed Error calling continueProcess:,0,1,0,1,0,0,0,0,0
21,java.lang.IllegalStateException: Detected invalid http session and throw exception.  with root cause,0,1,0,1,0,0,0,0,0
22,java.lang.IllegalStateException: getOutputStream() has already been called for this response ,0,1,0,1,0,0,0,0,0
23,java.lang.IllegalStateException: Cannot call sendRedirect() after the response has been committed problem in AcmeServlet,0,1,0,1,0,0,0,0,0
24,java.lang.IllegalStateException: No session context active swallowing exception,0,1,0,1,0,0,0,0,0
25,java.lang.IllegalStateException: removeAttribute: Session already invalidated  threw exception,0,1,0,1,0,0,0,0,0
26,java.lang.IllegalStateException: can not find zone session: a279aee6-f7df-4bf8-a26c-f1c1ee******  Unable to register module session JSESSIONID=C08411C7C306A38C1B909ABAC5****** to zone session a279aee6-f7df-4bf8-a26c-f1c1ee******,0,0,1,1,1,0,0,0,0
27,Caused by: java.lang.IllegalStateException: getAttribute: Session already invalidated ,0,1,0,0,0,0,1,0,0
31,java.lang.IllegalStateException: Please end the HttpSession via Seam.invalidateSession() Session event listener threw exception,0,0,0,1,0,0,0,0,0
32,java.lang.IllegalStateException: An exception was thrown while processing agent Id [17340053501]  threw exception,1,1,0,1,0,0,1,0,0
34,Caused by: java.lang.IllegalStateException: getOutputStream() has already been called for this response problem in AcmeServlet,0,1,0,1,0,0,0,0,0
35,java.lang.IllegalStateException: An exception was thrown while processing agent Id [18277543101]  threw exception,1,1,0,1,0,0,1,0,0
36,Caused by: java.lang.IllegalStateException: An exception was thrown while processing agent Id [16935428201] error occurs in SeamContextFilter,1,1,0,1,0,0,1,0,0
37,"java.lang.NullPointerException: while trying to invoke the method com.successfactors.attachment.bean.AttachmentBean.getDocumentId() of a null object loaded from local variable 'bean' Unable to download, id=8742654",0,1,0,0,0,0,1,0,0
38,Caused by: java.lang.NullPointerException: while trying to get the length of a null array loaded from local variable 'filenames' exception root cause,0,1,0,0,0,0,1,0,0
39,"java.lang.NullPointerException: while trying to invoke the method java.lang.String.trim() of a null object returned from java.io.BufferedReader.readLine() Unable to download, id=113291",0,1,0,0,0,0,1,0,0
40,java.lang.NullPointerException: while trying to invoke the method com.successfactors.pmcommon.api.bean.IFormBean.isPMUnityForm() of a null object loaded from local variable 'formBean' Error calling continueProcess:,0,1,0,0,0,0,1,0,0
41,"java.lang.NullPointerException: while trying to invoke the method com.successfactors.genericobject.bean.businessobjects.Currency.getInternalId() of a null object returned from com.successfactors.benefitsmanagement.bean.benefits.Benefit.getCurrency() java.lang.NullPointerException (errorId=e4d0c51b-a023-43a2-a548-1fa744e990b0, fingerprint=f82049521892a018c8d8924e8b625fd3cd8093c4, timestamp=2020-06-30T00:55:14.758+0000): while trying to invoke the method com.successfactors.genericobject.bean.businessobjects.Currency.getInternalId() of a null object returned from com.successfactors.benefitsmanagement.bean.benefits.Benefit.getCurrency()",0,1,0,0,0,0,1,0,0
42,java.lang.NullPointerException: while trying to invoke the method com.successfactors.alert.bean.AlertResponse.getError() of a null object loaded from local variable 'alertResponse' Iternal error occurs when delivering event,0,1,0,0,0,0,1,0,0
43,java.lang.NullPointerException: while trying to invoke the method com.successfactors.alert.bean.eo.AlertRequestEO.getRequestId() of a null object returned from com.successfactors.alert.bean.eo.AlertEntryEO.getRequest() Error occurred when routing alert.,0,1,0,0,0,0,1,0,0
44,java.lang.NullPointerException: while trying to invoke the method com.plateausystems.elms.bo.studentcomponent.valueobject.StudentOnlineComponentVOX.getComponentTypeID() of a null object loaded from local variable 'studOnlineCpntVOX'  Exception when getting career page,0,1,0,0,0,0,1,0,0
45,java.lang.NullPointerException: while trying to invoke the method com.successfactors.template.bean.TemplateBean.setRcmCacheMgr(com.successfactors.rcm.api.util.IRCMCacheMgr) of a null object loaded from field com.successfactors.rcmjobreq.ui.fb.FBJobReqRenderer._template of an object loaded from local variable 'this'  Unable to load job req template,0,1,0,0,0,0,1,0,0
46,"java.lang.NullPointerException: while trying to invoke the method kafka.utils.KafkaScheduler.shutdown() of a null object returned from kafka.server.KafkaServer.kafkaScheduler() Unable to download, id=1181530",0,1,0,0,0,0,1,0,0
47,java.lang.NullPointerException: while trying to invoke the method com.successfactors.rcmjobreq.bean.JobReqBean.getAppTemplateId() of a null object loaded from field com.successfactors.rcmapplication.ui.fb.FBJobApplication._jobReq of an object loaded from local variable 'this'  Exception when getting career page,0,1,0,0,0,0,1,0,0
48,"java.lang.NullPointerException: while trying to invoke the method java.lang.String.equals(java.lang.Object) of a null object loaded from local variable 'documentType'  Error happen when invoke rule function: getExpirationDateForWorkPermit, root cause: while trying to invoke the method java.lang.String.equals(java.lang.Object) of a null object loaded from local variable 'documentType'",0,1,0,0,0,0,1,0,0
49,Caused by: java.lang.NullPointerException: while trying to invoke the method java.lang.String.equals(java.lang.Object) of a null object returned from com.successfactors.platform.bean.ParamBean.getCompanySchema() Exception caught saving an objective during session timeout:,0,1,0,0,0,0,1,0,0
50,java.lang.NullPointerException: while trying to invoke the method com.successfactors.rcmapplication.ui.fb.FBJobApplication.isApplicationDenied() of a null object loaded from local variable 'fbJobApplication'  with root cause,0,1,0,0,0,0,1,0,0
51,Caused by: java.lang.NullPointerException: while trying to invoke the method com.successfactors.rcmapplication.ui.fb.FBJobApplication.isApplicationDenied() of a null object loaded from local variable 'fbJobApplication'  ended request due to exception,0,1,0,0,0,0,1,0,0
52,"java.lang.NullPointerException: while trying to invoke the method com.successfactors.legacy.bean.PermissionListBean.hasPermission(java.lang.String, java.lang.String, long) of a null object loaded from local variable 'permList'  with root cause",0,1,0,0,0,0,1,0,0
53,Caused by: java.lang.NullPointerException: while trying to invoke the method com.successfactors.genericobject.api.datatype.MDFDataType.isExternalReferenceDataType() of a null object returned from com.successfactors.genericobject.api.model.FieldDefinition.getMDFDataType()  Job Execution failed.,0,1,0,0,0,0,1,0,0
54,java.lang.NullPointerException: while trying to invoke the method org.apache.olingo.odata2.api.edm.EdmProperty.getAnnotations() of a null object returned from org.apache.olingo.odata2.api.edm.EdmEntityType.getProperty(java.lang.String) Exception when execute job,1,1,0,0,0,0,1,0,0
55,"java.lang.NullPointerException: while trying to invoke the method com.jobs2web.model.rmp.vo.RMPCategory.getSkin() of a null object loaded from local variable 'rmpCategory' Unable to download, id=1276892",1,1,0,0,0,0,1,0,0
56,"java.lang.NullPointerException: while trying to get the length of a null array loaded from the second parameter of the method Unable to download, id=1276891",1,1,0,0,0,0,1,0,0
58,java.lang.NullPointerException: while trying to invoke the method java.lang.Object.getClass() of a null object loaded from local variable 'obj' Exception caught saving an objective during session timeout:,1,1,0,0,0,0,1,0,0
59,java.lang.NullPointerException: while trying to invoke the method javax.servlet.http.HttpSession.getAttribute(java.lang.String) of a null object loaded from local variable 'session' Error initializing career search,1,1,0,0,0,0,1,0,0
60,java.lang.NullPointerException: while trying to invoke the method java.lang.String.isEmpty() of a null object returned from com.jobs2web.common.agent.Search.getLocation()  Exception when getting career page,0,1,0,0,0,0,1,0,0
61,java.lang.NullPointerException: while trying to get the length of a null array loaded from a local variable at slot 3  Error occured at resolveEntity,0,1,0,0,0,0,1,0,0
62,Caused by: java.lang.NullPointerException: while trying to invoke the method com.successfactors.hris.bean.model.HrisElementModel.getDataFields() of a null object loaded from local variable 'compInfoModel'  DAOException caught: com.successfactors.db.dao.DAOException: Fail to get the Succession Data Model for user config list,0,1,1,1,0,0,0,0,0
63,java.lang.NullPointerException: while trying to invoke the method com.successfactors.hris.bean.model.HrisElementModel.getDataFields() of a null object loaded from local variable 'compInfoModel'  SQLException caught in getting Succession Data Model's user config list,0,1,1,1,0,0,1,0,0
64,java.lang.NullPointerException: while trying to invoke the method com.successfactors.authentication.api.AuthenticationService.isIntegratedIAS() of a null object loaded from field com.successfactors.authentication.ui.helper.AuthenticationPartialSSOHelper.authenticationService of an object loaded from local variable 'this'  with root cause,0,1,0,1,0,0,1,0,0
65,"java.lang.NullPointerException: while trying to invoke the method com.successfactors.hris.bean.eo.EmpJobInfoEO.getUsersSysId() of a null object loaded from local variable 'jobInfoEO' java.lang.NullPointerException (errorId=c782a1dc-1ca6-4541-97b8-cb1cbf3b85b0, fingerprint=7bdff835e6e5b550396587cff850194fa0d41666, timestamp=2020-06-30T10:52:15.463+1000): while trying to invoke the method com.successfactors.hris.bean.eo.EmpJobInfoEO.getUsersSysId() of a null object loaded from local variable 'jobInfoEO'",0,1,1,1,0,0,1,0,0
66,java.lang.NullPointerException: while trying to invoke the method java.lang.String.startsWith(java.lang.String) of a null object loaded from local variable 'redirectUrl'  with root cause,0,1,1,0,0,0,0,0,0
67,Caused by: java.lang.NullPointerException: while trying to invoke the method com.successfactors.platform.ui.servlet.FB2.renderBodyURL() of a null object returned from com.successfactors.pmcommon.ui.fb.FBCompleted.getChildFB() problem in AcmeServlet,0,1,0,0,0,0,1,0,0
68,java.lang.NullPointerException: while trying to invoke the method com.successfactors.platform.ui.servlet.FB2.renderBodyURL() of a null object returned from com.successfactors.pmcommon.ui.fb.FBCompleted.getChildFB()  threw exception,0,1,0,0,0,0,1,0,0
69,java.lang.NullPointerException: while trying to invoke the method com.successfactors.datasync.api.event.EventService.getEventPublisher(java.lang.Class) of a null object loaded from field com.successfactors.datasync.dataevent.DataEventServiceImpl.eventService of an object loaded from local variable 'this' .,0,1,1,1,0,0,1,0,0
70,"TotalStackTree: java.lang.NullPointerException: while trying to invoke the method com.successfactors.rcmjobreq.bean.JobReqBean.getTemplateId() of a null object returned from com.successfactors.rcmapplication.bean.JobApplication.getJobReq()  ExceptionRootCauseTag=d2050ce52e160ad353a8e24031ec241bc1b11d23,ExceptionStackTraceTag=40b819b75615447e2373b553c8218b8d5aeb9abc",0,1,1,1,0,0,1,0,0
71,Caused by: java.lang.NullPointerException: while trying to invoke the method com.successfactors.platform.bean.CompanyBean.getCompanyId() of a null object returned from com.successfactors.legacy.ui.fb.admin.FBQuickLinkSettings.getCompanyBean() problem in AcmeServlet,0,1,0,0,0,0,1,0,0
72,java.lang.NullPointerException: while trying to invoke the method com.successfactors.platform.bean.CompanyBean.getCompanyId() of a null object returned from com.successfactors.legacy.ui.fb.admin.FBQuickLinkSettings.getCompanyBean()  threw exception,0,1,1,1,0,0,1,0,0
73,java.lang.NullPointerException: while trying to invoke the method javax.mail.Address.toString() of a null object loaded from an array (which itself was loaded from local variable 'addresses') with an index loaded from local variable 'i' Exception in processing EmailConsumerMDB event.,0,1,0,0,0,0,1,0,0
74,java.lang.NullPointerException: while trying to invoke the method com.successfactors.rcmapplication.ui.fb.FBJobApplicationForm.isRequired(com.successfactors.template.bean.TemplateField) of a null object returned from com.successfactors.rcmapplication.ui.fb.FBJobApplication.getJobAppForm()  Exception when getting career page,0,1,0,1,0,0,1,0,0
75,java.lang.NullPointerException: while trying to invoke the method com.successfactors.rcmcareer.ui.fb.FBCareer.getParamBean() of a null object loaded from local variable 'fb'  with root cause,0,1,0,1,0,0,1,0,0
76,Caused by: java.lang.NullPointerException: while trying to invoke the method com.successfactors.rcmcareer.ui.fb.FBCareer.getParamBean() of a null object loaded from local variable 'fb'  ended request due to exception,0,1,0,0,0,0,1,0,0
77,"TotalStackTree: java.lang.NullPointerException: while trying to invoke the method com.successfactors.authentication.api.AuthenticationService.isIntegratedIAS() of a null object loaded from field com.successfactors.authentication.ui.helper.AuthenticationPartialSSOHelper.authenticationService of an object loaded from local variable 'this' ExceptionRootCauseTag=222c6989bae5f3f994721fdffe8f0e7c49dd6e47,ExceptionStackTraceTag=2cac6d1e85f00cde134e06934953aa84cf79b643",0,1,1,1,0,0,1,0,0
78,"java.lang.NullPointerException: while trying to invoke the method com.plateausystems.elms.framework.financial.valueobject.ShoppingAccountVOX.setEnable(java.lang.Boolean) of a null object loaded from local variable 'shoppingAccountVOX' Unable to download, id=780060",0,1,0,1,0,0,1,0,0
79,Caused by: java.lang.NullPointerException: while trying to invoke the method java.lang.Object.toString() of a null object loaded from the first parameter of the method Exception Caught,0,1,0,1,0,0,1,0,0
80,java.lang.NullPointerException: while trying to invoke the method com.sf.sfv4.bean.succession.SuccessionDataModelBean.getStandardElements() of a null object loaded from field com.successfactors.dynamicgroups.util.queryengine.impl.DataModelDGFieldCollector.dm of an object loaded from local variable 'this'  Job Execution failed.,0,1,1,1,0,0,1,0,0
81,Caused by: java.lang.NullPointerException: while trying to invoke the method com.successfactors.gm.ui.fb.FBTGMBrowse.getIntro() of a null object returned from com.successfactors.gm.ui.fb.FBTGMv10.getChildFB() problem in AcmeServlet,0,1,0,1,0,0,1,0,0
